0.0, 0.0, -400.0, 0.0, 0.0, 90.0
0.0, 0.0, -400.0, 0.0, 0.0, 90.0
0.0, 0.0, -400.0, 0.0, 0.0, 90.0
0.0, 0.0, -400.0, 0.0, 0.0, 90.0
0.0, 0.0, -390.0, 0.0, 0.0, 90.0
0.0, 0.0, -390.0, 0.0, 0.0, 90.0
0.0, 0.0, -390.0, 0.0, 0.0, 90.0
0.0, 0.0, -390.0, 0.0, 0.0, 90.0
0.0, 0.0, -390.0, 0.0, 0.0, 90.0
0.0, 0.0, -390.0, 0.0, 0.0, 90.0
0.0, 0.0, -390.0, 0.0, 0.0, 90.0
0.0, 0.0, -390.0, 0.0, 0.0, 90.0
0.0, 0.0, -390.0, 0.0, 0.0, 90.0
0.0, 0.0, -390.0, 0.0, 0.0, 90.0
0.0, 0.0, -390.0, 0.0, 0.0, 90.0
0.0, 0.0, -390.0, 0.0, 0.0, 90.0
0.0, 0.0, -390.0, 0.0, 0.0, 90.0
0.0, 0.0, -390.0, 0.0, 0.0, 90.0
0.0, 0.0, -390.0, 0.0, 0.0, 90.0
0.0, 0.0, -390.0, 0.0, 0.0, 90.0
0.0, 0.0, -380.0, 0.0, 0.0, 90.0
0.0, 0.0, -370.0, 0.0, 0.0, 90.0
0.0, 0.0, -370.0, 0.0, 0.0, 90.0
0.0, 0.0, -360.0, 0.0, 0.0, 90.0
0.0, 0.0, -360.0, 0.0, 0.0, 90.0
0.0, 0.0, -360.0, 0.0, 0.0, 90.0
0.0, 0.0, -350.0, 0.0, 0.0, 90.0
0.0, 0.0, -340.0, 0.0, 0.0, 90.0
0.0, 0.0, -340.0, 0.0, 0.0, 90.0
0.0, 0.0, -330.0, 0.0, 0.0, 90.0
0.0, 0.0, -330.0, 0.0, 0.0, 90.0
0.0, 0.0, -320.0, 0.0, 0.0, 90.0
0.0, 0.0, -320.0, 0.0, 0.0, 90.0
0.0, 0.0, -310.0, 0.0, 0.0, 90.0
0.0, 0.0, -310.0, 0.0, 0.0, 90.0
0.0, 0.0, -300.0, 0.0, 0.0, 90.0
0.0, 0.0, -300.0, 0.0, 0.0, 90.0
0.0, 0.0, -290.0, 0.0, 0.0, 90.0
0.0, 0.0, -290.0, 0.0, 0.0, 90.0
0.0, 0.0, -280.0, 0.0, 0.0, 90.0
0.0, 0.0, -280.0, 0.0, 0.0, 90.0
0.0, 0.0, -270.0, 0.0, 0.0, 90.0
0.0, 0.0, -270.0, 0.0, 0.0, 90.0
0.0, 0.0, -260.0, 0.0, 0.0, 90.0
0.0, 0.0, -260.0, 0.0, 0.0, 90.0
0.0, 0.0, -250.0, 0.0, 0.0, 90.0
0.0, 0.0, -250.0, 0.0, 0.0, 90.0
0.0, 0.0, -240.0, 0.0, 0.0, 90.0
0.0, 0.0, -240.0, 0.0, 0.0, 90.0
0.0, 0.0, -230.0, 0.0, 0.0, 90.0
0.0, 0.0, -230.0, 0.0, 0.0, 90.0
0.0, 0.0, -220.0, 0.0, 0.0, 90.0
0.0, 0.0, -220.0, 0.0, 0.0, 90.0
0.0, 0.0, -210.0, 0.0, 0.0, 90.0
0.0, 0.0, -210.0, 0.0, 0.0, 90.0
0.0, 0.0, -210.0, 0.0, 0.0, 90.0
0.0, 0.0, -200.0, 0.0, 0.0, 90.0
0.0, 0.0, -200.0, 0.0, 0.0, 90.0
0.0, 0.0, -190.0, 0.0, 0.0, 90.0
0.0, 0.0, -190.0, 0.0, 0.0, 90.0
0.0, 0.0, -180.0, 0.0, 0.0, 90.0
0.0, 0.0, -180.0, 0.0, 0.0, 90.0
0.0, 0.0, -170.0, 0.0, 0.0, 90.0
0.0, 0.0, -170.0, 0.0, 0.0, 90.0
0.0, 0.0, -160.0, 0.0, 0.0, 90.0
0.0, 0.0, -160.0, 0.0, 0.0, 90.0
0.0, 0.0, -150.0, 0.0, 0.0, 90.0
0.0, 0.0, -150.0, 0.0, 0.0, 90.0
0.0, 0.0, -140.0, 0.0, 0.0, 90.0
0.0, 0.0, -140.0, 0.0, 0.0, 90.0
0.0, 0.0, -130.0, 0.0, 0.0, 90.0
0.0, 0.0, -130.0, 0.0, 0.0, 90.0
0.0, 0.0, -120.0, 0.0, 0.0, 90.0
0.0, 0.0, -120.0, 0.0, 0.0, 90.0
0.0, 0.0, -110.0, 0.0, 0.0, 90.0
0.0, 0.0, -110.0, 0.0, 0.0, 90.0
0.0, 0.0, -100.0, 0.0, 0.0, 90.0
0.0, 0.0, -100.0, 0.0, 0.0, 90.0
0.0, 0.0, -90.0, 0.0, 0.0, 90.0
0.0, 0.0, -90.0, 0.0, 0.0, 90.0
0.0, 0.0, -80.0, 0.0, 0.0, 90.0
0.0, 0.0, -80.0, 0.0, 0.0, 90.0
0.0, 0.0, -80.0, 0.0, 0.0, 90.0
0.0, 0.0, -80.0, 0.0, 0.0, 90.0
0.0, 0.0, -80.0, 0.0, 0.0, 90.0
0.0, 0.0, -80.0, 0.0, 0.0, 90.0
0.0, 0.0, -80.0, 0.0, 0.0, 90.0
0.0, 0.0, -80.0, 0.0, 0.0, 90.0
0.0, 0.0, -80.0, 0.0, 0.0, 90.0
0.0, 0.0, -80.0, 0.2, 0.0, 90.0
0.0, 0.0, -80.0, 0.2, 0.2, 90.0
0.0, 0.0, -80.0, 0.4, 0.2, 90.0
0.0, 0.0, -80.0, 0.4, 0.2, 90.0
0.0, 0.0, -80.0, 0.6, 0.6, 90.0
0.0, 0.0, -80.0, 0.8, 1.2, 90.0
0.0, 0.0, -80.0, 1.2, 1.8, 90.0
0.0, 0.0, -80.0, 1.6, 2.4, 90.0
0.0, 0.0, -80.0, 1.8, 3.0, 90.0
0.0, 0.0, -80.0, 2.2, 3.4, 90.0
0.0, 0.0, -80.0, 2.4, 3.8, 90.0
0.0, 0.0, -80.0, 2.6, 4.2, 90.0
0.0, 0.0, -80.0, 3.0, 4.8, 90.0
0.0, 0.0, -80.0, 3.6, 5.4, 90.0
0.0, 0.0, -80.0, 4.2, 6.2, 90.0
0.0, 0.0, -80.0, 4.6, 7.0, 90.0
0.0, 0.0, -80.0, 5.2, 7.4, 90.0
0.0, 0.0, -80.0, 5.8, 7.8, 90.0
0.0, 0.0, -80.0, 6.4, 8.4, 90.0
0.0, 0.0, -80.0, 7.0, 9.0, 90.0
0.0, 0.0, -80.0, 7.6, 9.6, 90.0
0.0, 0.0, -80.0, 8.8, 10.2, 90.0
0.0, 0.0, -80.0, 10.0, 11.2, 90.0
0.0, 0.0, -80.0, 11.2, 12.0, 90.0
0.0, 0.0, -80.0, 12.2, 12.8, 90.0
0.0, 0.0, -80.0, 13.2, 13.2, 90.0
0.0, 0.0, -80.0, 14.2, 13.8, 90.0
0.0, 0.0, -80.0, 15.0, 14.6, 90.0
0.0, 0.0, -80.0, 15.8, 15.2, 90.0
0.0, 0.0, -80.0, 16.6, 15.8, 90.0
0.0, 0.0, -80.0, 17.2, 16.2, 90.0
0.0, 0.0, -80.0, 17.6, 16.5, 90.0
0.0, 0.0, -80.0, 18.4, 16.7, 90.0
0.0, 0.0, -80.0, 19.2, 17.1, 90.0
0.0, 0.0, -80.0, 19.8, 17.5, 90.0
0.0, 0.0, -80.0, 19.8, 17.5, 90.0
0.0, 0.0, -80.0, 20.8, 17.7, 90.0
0.0, 0.0, -80.0, 21.2, 18.1, 90.0
0.0, 0.0, -80.0, 21.4, 18.1, 90.0
0.0, 0.0, -80.0, 21.4, 18.3, 90.0
0.0, 0.0, -80.0, 21.4, 18.3, 90.0
0.0, 0.0, -80.0, 21.4, 18.3, 90.0
0.0, 0.0, -80.0, 21.4, 18.3, 90.0
0.0, 0.0, -80.0, 21.4, 18.3, 90.0
